file,perplexity
MT364888.1,2.4915013
MT461026.1,2.4399204
MT461027.1,2.457998
MT919989.1,2.6094272
MW582662.1,2.3137612
MW691140.1,3.5824256
NC_001798.2,2.4493144
OM303256.1,2.3209038
OM303257.1,2.3111973
OM303258.1,2.323345
OM303259.1,2.3154354
OM303260.1,2.3158402
OQ161189.1,3.1700804
OQ504962.1,3.166211
OQ504963.1,3.168354
OQ504964.1,3.1717908
OQ504965.1,3.1660135
OQ504966.1,3.1717758
OQ581846.1,3.1589458
OR232889.1,2.3167987
OR232890.1,2.3245316
OR345522.1,3.6173964
PP099973.1,2.484151
PP099974.1,2.4770124
PP099975.1,2.7177749
PP099976.1,2.5438287
PP099977.1,2.5557723
PP099978.1,2.5693905
PP099979.1,2.5952291
PP099980.1,2.5419
PP099981.1,2.460929
PP099982.1,2.542838
PP099983.1,2.4309185
PP099984.1,2.4407015
PP099985.1,2.4662757
PP099986.1,2.4850626
PP099987.1,2.3971424
PP099988.1,2.574255
PP099989.1,2.5457318
PP099990.1,2.7730327
PP099991.1,2.5731637
PP099992.1,2.5411878
PP099993.1,2.5425901
PP099994.1,2.474796
PP099995.1,2.451801
PP099996.1,2.4378185
PP099997.1,2.4797177
PP099998.1,2.6278517
PP099999.1,2.4792123
PP100000.1,2.4724417
PP100001.1,2.5684493
PP100002.1,2.4842677
PP100003.1,2.4955573
PP100004.1,2.4860563
PP100005.1,2.546562
PP100006.1,2.4822593
PP100007.1,2.5963578
PP100008.1,2.612435
PP100009.1,2.8537178
PP100010.1,2.537872
PP100011.1,2.4527094
PP100012.1,2.4974892
PP100013.1,2.3952935
PP100014.1,2.520627
PP100015.1,2.5137682
PP100016.1,2.3960586
PP100017.1,2.3185842
PP100018.1,2.4824467
PP100019.1,2.551461
PP100020.1,2.8817189
PP100021.1,2.4798856
PP100022.1,2.495575
PP100023.1,2.5768113
PP100024.1,2.420202
PP100025.1,2.4646926
PP100026.1,2.5323238
PP100027.1,2.8603437
PP100028.1,2.4827337
PP100029.1,2.4775612
PP100030.1,2.4385242
PP100031.1,2.4663355
PP100032.1,2.0918205
PP100033.1,2.4757023
PP100034.1,2.4695249
PP100035.1,2.5304394
PP100036.1,2.4769793
PP100037.1,2.4846535
PP100038.1,2.6436365
PP100039.1,2.5427642
PP100040.1,2.5273252
PP100041.1,2.8839886
PP100042.1,2.9713414
PP100043.1,2.5913796
PP100044.1,2.5689797
PP100045.1,2.387055
PP100046.1,2.571803
PP100047.1,2.4925346
PP100048.1,2.5501862
PP100049.1,2.5440145
PP100050.1,2.4405913
PP100051.1,2.0411615
PP100052.1,2.51826
PP100053.1,2.6228638
PP100054.1,3.0081995
PP100055.1,2.5634415
PP100056.1,2.3510225
PP100057.1,2.4963245
PP100058.1,2.4742825
PP100059.1,2.4788713
PP100060.1,2.4696925
PP100061.1,2.560851
PP100062.1,2.515
PP100063.1,2.4872086
PP100064.1,2.942887
PP100065.1,2.4829314
PP100066.1,2.480743
PP100067.1,2.2991912
PP100068.1,2.2504587
PP100069.1,2.4776237
PP100070.1,2.4762926
PP100071.1,2.479603
PP100072.1,2.463262
PP100073.1,2.4747734
PP100074.1,2.6226451
PP100075.1,2.5940893
PP100076.1,2.6842115
PP100077.1,2.474093
PP100078.1,2.4838932
PP100079.1,2.5702603
PP100080.1,2.5488236
PP100081.1,2.4714596
PP100082.1,2.4868414
PP100083.1,2.4783053
PP100084.1,2.4855955
PP100085.1,2.4838479
PP100086.1,2.5986178
PP100087.1,2.537286
PP100088.1,2.5971944
PP100089.1,2.5465622
PP100090.1,2.6956685
PP100091.1,2.5537815
PP100092.1,2.7105207
PP100093.1,2.5287013
PP100094.1,3.0193038
PP100095.1,2.4723816
PP100096.1,2.5702338
PP100097.1,2.4879196
PP100098.1,2.6996508
PP100099.1,2.5016763
PP100100.1,2.6317482
PP100101.1,2.743925
PP100102.1,2.5249581
PP100103.1,2.498201
PP100104.1,2.515973
PP100105.1,2.506193
PP100106.1,2.4968474
PP100107.1,2.6836605
PP100108.1,2.9067495
PP100109.1,2.4690728
PP100110.1,2.5435057
PP100111.1,2.452772
PP100112.1,2.4294171
PP100113.1,2.3007338
PP100114.1,2.512285
PP100115.1,2.1939976
PP100116.1,2.3353844
PP100117.1,2.724803
PP639206.1,3.1724648
PQ065492.1,2.4549768
PQ065493.1,2.4576933
PQ065494.1,2.456383
PQ065495.1,2.4601676
PQ065496.1,2.4637764
PQ065497.1,2.4618108
PQ065498.1,2.4619367
PQ065499.1,2.4568374
PQ065500.1,2.460278
PQ065501.1,2.4674995
PQ065502.1,2.4540386
PQ065503.1,2.4660256
PQ065504.1,2.4622867
PQ065505.1,2.460745
PQ065506.1,2.4591644
PQ065507.1,2.463457
PQ065508.1,2.4577637
PQ065509.1,2.4644809
PQ065510.1,2.4550338
PQ065511.1,2.4683838
PQ065512.1,2.4549708
PQ065513.1,2.4603276
PQ065514.1,2.4533088
PQ065515.1,2.4536061
PQ065516.1,2.4520493
PQ065517.1,2.4607158
PQ065518.1,2.4545152
PQ065519.1,2.4635062
PQ065520.1,2.4593666
PQ065521.1,2.4608107
PQ065522.1,2.464135
PV798441.1,2.4668427
PV798442.1,2.4732387
PV836637.1,3.0612252
PV836638.1,3.110397
U02563.1,3.5029438
